entry_time,exit_time,direction,entry_px,exit_px,exit_reason,gross_pts,cost_pts,net_pts,net_krw,size_factor,exit_date,entry_close,entry_high,entry_low,entry_volume,exit_close,exit_high,exit_low,exit_volume,regime,year,entry_rsi,entry_macd,entry_macd_signal,entry_macd_hist,entry_atr,entry_supertrend,entry_supertrend_dir,entry_ma20,entry_ma60,entry_bb_upper,entry_bb_lower,entry_bb_middle,is_win,entry_hour,entry_dayofweek,entry_month,win_probability,entry_quality_score,atr_stop_loss,atr_take_profit
2022-04-28 09:30:00,2022-04-28 15:45:00,1,345.6,349.9,eod,4.2999999999999545,0.120865,4.179134999999954,131642.75249999855,1.0,2022-04-28,345.6,345.9,345.5,0.0,349.9,349.9,349.9,0.0,1.0,2022,55.91397849462373,0.0907252441539867,0.1140227513331101,-0.0232975071791233,0.6964285714285755,341.9535714285714,-1.0,345.7625,345.6816666666667,346.59719187486525,344.92780812513473,345.7625,1,9,3,4,0.7135015,0.9651373348873348,1.0446428571428632,2.437500000000014
2022-05-13 11:55:00,2022-05-13 15:45:00,1,344.4,345.7,eod,1.3000000000000114,0.120703,1.1792970000000111,37147.855500000354,1.0,2022-05-13,344.45,344.5,344.35,0.0,345.7,345.7,345.7,0.0,1.0,2022,74.19354838709748,0.6630875164140093,0.7546048495130561,-0.0915173330990467,0.2928571428571404,356.5696428571428,1.0,343.895,341.19250000000005,344.6204036985556,343.1695963014444,343.895,1,11,4,5,0.83129346,0.882744116994117,0.43928571428571056,1.0249999999999913
2022-05-20 09:15:00,2022-05-20 15:45:00,1,346.25,349.65,eod,3.3999999999999773,0.120877,3.279122999999977,103292.37449999928,1.0,2022-05-20,346.5,346.75,346.25,0.0,349.65,349.65,349.65,0.0,1.0,2022,75.34246575342453,0.6172626620173673,0.1842343808531741,0.4330282811641932,0.7321428571428531,356.5696428571428,1.0,343.475,343.18416666666667,346.1820084477848,340.7679915522152,343.475,1,9,4,5,0.77124274,0.9781805971805972,1.0982142857142796,2.562499999999986
2022-06-24 09:15:00,2022-06-24 14:45:00,1,307.6,313.4,pivot,5.7999999999999545,0.11863,5.681369999999955,178963.15499999857,1.0,2022-06-24,308.25,308.4,306.9,0.0,313.55,313.7,313.25,0.0,1.0,2022,56.11510791366929,0.1567421837740426,-0.0337897134250625,0.1905318971991051,0.9107142857142816,303.73035714285714,-1.0,306.8825,306.8275,308.40574964196776,305.3592503580322,306.8825,1,9,4,6,0.72752523,0.9622014790764792,1.3660714285714224,3.187499999999986
2022-06-28 14:50:00,2022-06-28 15:45:00,1,317.1,318.95,eod,1.849999999999966,0.1190815,1.7309184999999658,54523.93274999892,1.0,2022-06-28,317.15,317.25,316.85,0.0,318.95,318.95,318.95,0.0,1.0,2022,50.0,0.1862467099217042,0.2024075240915018,-0.0161608141697976,0.4607142857142808,303.73035714285714,-1.0,316.9625,316.5216666666667,317.6437334004113,316.2812665995886,316.9625,1,14,1,6,0.674042,0.9944902597402596,0.6910714285714212,1.6124999999999827
2022-07-18 10:20:00,2022-07-18 15:45:00,1,313.05,316.0,eod,2.9499999999999886,0.1188715,2.831128499999988,89180.54774999963,1.0,2022-07-18,312.9,313.2,312.7,0.0,316.0,316.0,316.0,0.0,1.0,2022,61.34453781512578,1.0331294217506295,1.0303554621243478,0.0027739596262819,0.7892857142857151,314.6678571428571,1.0,311.64250000000004,309.1258333333334,314.8305162117984,308.4544837882017,311.64250000000004,1,10,0,7,0.78030205,0.8054664567458681,1.1839285714285728,2.762500000000003
2022-07-26 12:00:00,2022-07-26 15:45:00,1,319.1,320.5,eod,1.3999999999999773,0.119188,1.2808119999999772,40345.57799999928,1.0,2022-07-26,319.1,319.25,319.05,0.0,320.5,320.5,320.5,0.0,1.0,2022,47.91666666666741,0.0263927489002071,0.0381564847001042,-0.0117637357998971,0.3250000000000049,321.65,1.0,319.2225,319.1558333333333,319.6448680094732,318.8001319905269,319.2225,1,12,1,7,0.67433894,0.969007215007215,0.48750000000000737,1.137500000000017
2022-08-31 12:20:00,2022-08-31 15:45:00,1,319.3,321.0,eod,1.6999999999999886,0.119209,1.5807909999999885,49794.91649999964,1.0,2022-08-31,319.9,320.0,319.3,0.0,321.0,321.0,321.0,0.0,1.0,2022,82.35294117647072,0.3696111268806135,0.2485203060098474,0.121090820870766,0.3321428571428555,314.0625,-1.0,318.615,318.33250000000004,319.57147378621147,317.65852621378855,318.615,1,12,2,8,0.74529046,0.9713401875901876,0.4982142857142833,1.1624999999999943
2022-11-11 13:00:00,2022-11-11 15:45:00,1,323.05,324.95,eod,1.8999999999999773,0.11944,1.7805599999999773,56087.63999999929,1.0,2022-11-11,323.2,323.2,322.95,0.0,324.95,324.95,324.95,0.0,1.0,2022,64.99999999999963,0.4244951915470665,0.4395758572103296,-0.0150806656632631,0.3607142857142865,325.23035714285714,1.0,322.5675,320.5808333333334,323.209269756018,321.925730243982,322.5675,1,13,4,11,0.6221784,0.9171336163836163,0.5410714285714298,1.2625000000000026
2022-11-30 12:45:00,2022-11-30 15:45:00,1,317.8,319.65,eod,1.849999999999966,0.1191235,1.730876499999966,54522.60974999893,1.0,2022-11-30,317.9,318.05,317.8,0.0,319.65,319.65,319.65,0.0,1.0,2022,57.77777777777722,0.1968667707023996,0.2380470909135764,-0.0411803202111767,0.3071428571428579,319.07142857142856,1.0,317.755,316.95750000000004,318.547663729424,316.96233627057603,317.755,1,12,2,11,0.7415731,0.990422077922078,0.46071428571428685,1.0750000000000026
2022-12-22 10:00:00,2022-12-22 15:45:00,1,302.35,305.05,eod,2.6999999999999886,0.118222,2.581777999999989,81326.00699999965,1.0,2022-12-22,302.05,302.5,302.05,0.0,305.05,305.05,305.05,0.0,1.0,2022,61.36363636363672,0.2845205855053905,0.2579772351386601,0.0265433503667303,0.5607142857142914,300.1642857142857,-1.0,301.8375,301.5191666666667,303.11930587974007,300.5556941202599,301.8375,1,10,3,12,0.6613708,0.9621119550384256,0.8410714285714371,1.96250000000002
2023-01-04 09:30:00,2023-01-04 15:45:00,1,293.25,297.0,eod,3.75,0.1177075,3.6322925,114417.21375,1.0,2023-01-04,293.0,293.25,292.45,0.0,297.0,297.0,297.0,0.0,1.0,2023,60.130718954248245,0.2787212915249029,0.0769797401531067,0.2017415513717961,0.8000000000000114,284.875,-1.0,291.4125,290.67833333333334,293.3340878850576,289.49091211494243,291.4125,1,9,2,1,0.6228207,0.9303266178266176,1.200000000000017,2.80000000000004
2023-01-26 11:05:00,2023-01-26 15:45:00,1,323.2,326.65,eod,3.4499999999999886,0.1194955,3.3305044999999884,104910.89174999965,1.0,2023-01-26,323.3,323.3,323.1,0.0,326.65,326.65,326.65,0.0,1.0,2023,52.94117647058902,0.2364161299381635,0.2133642151504018,0.0230519147877616,0.3500000000000024,324.0642857142857,1.0,322.87,322.2933333333333,323.5159590992256,322.2240409007744,322.87,1,11,3,1,0.6545007,0.9552604372751432,0.5250000000000037,1.2250000000000085
2023-02-01 13:30:00,2023-02-01 15:45:00,1,320.55,322.85,eod,2.300000000000012,0.119302,2.180698000000012,68691.98700000036,1.0,2023-02-01,320.15,320.55,319.9,0.0,322.85,322.85,322.85,0.0,1.0,2023,33.9999999999994,-0.0572999017459778,0.0423695989214742,-0.0996695006674521,0.3500000000000065,317.8017857142857,-1.0,321.04,320.865,321.6704551404731,320.40954485952693,321.04,1,13,2,2,0.8942646,0.95375,0.5250000000000097,1.2250000000000227
2023-02-13 13:50:00,2023-02-13 15:45:00,1,320.95,322.6,eod,1.650000000000034,0.1193065,1.530693500000034,48216.84525000108,1.0,2023-02-13,321.1,321.1,320.75,0.0,322.6,322.6,322.6,0.0,1.0,2023,40.00000000000057,0.0275859133831772,0.0719070723883991,-0.0443211590052218,0.2892857142857232,324.05357142857144,1.0,321.27750000000003,321.1975,321.7072796251924,320.8477203748077,321.27750000000003,1,13,0,2,0.7512233,0.9654808802308804,0.43392857142858476,1.0125000000000313
2023-04-10 10:05:00,2023-04-10 14:15:00,1,329.2,328.05,eod,-1.1499999999999773,0.1197175,-1.2697174999999772,-39996.10124999928,1.0,2023-04-10,329.3,329.5,329.15,0.0,328.05,328.1,327.85,0.0,1.0,2023,80.68965517241395,0.9350658354328516,0.6427589093649032,0.2923069260679484,0.7857142857142857,330.50357142857143,1.0,326.6425,325.55,329.553147422994,323.731852577006,326.6425,0,10,0,4,0.75199157,0.913860334110334,1.1785714285714286,2.75
2023-05-17 11:30:00,2023-05-17 14:50:00,1,327.7,327.1,eod,-0.5999999999999659,0.119644,-0.7196439999999659,-22668.785999998923,1.0,2023-05-17,327.65,327.8,327.65,0.0,327.1,327.15,326.95,0.0,1.0,2023,68.18181818181677,0.3720700180003291,0.3393349811892667,0.0327350368110624,0.250000000000004,321.3285714285714,-1.0,327.2075,326.3691666666666,327.9375144194421,326.4774855805578,327.2075,0,11,2,5,0.685246,0.7220987852017263,0.375000000000006,0.875000000000014
2023-05-22 09:00:00,2023-05-22 14:10:00,1,335.0,337.25,eod,2.25,0.1201675,2.1298325,67089.72375,1.0,2023-05-22,334.45,335.0,333.95,0.0,337.25,337.3,337.0,0.0,1.0,2023,53.65853658536559,0.0968794705873961,0.1074710880021092,-0.0105916174147131,0.2928571428571364,321.3285714285714,-1.0,334.46,334.175,334.88002506189173,334.03997493810823,334.46,1,9,0,5,0.6847557,0.9764632867132867,0.43928571428570456,1.0249999999999773
2023-06-02 09:15:00,2023-06-02 15:45:00,1,340.8,342.95,eod,2.1499999999999773,0.1205125,2.029487499999977,63928.85624999929,1.0,2023-06-02,340.85,341.05,340.75,0.0,342.95,342.95,342.95,0.0,1.0,2023,77.38095238095185,0.5283297466651788,0.2382085036145682,0.2901212430506106,0.4428571428571298,321.3285714285714,-1.0,338.89500000000004,338.4125,340.88044705292924,336.90955294707084,338.89500000000004,1,9,4,6,0.8986546,0.9593149350649348,0.6642857142856947,1.5499999999999543
2023-06-07 09:40:00,2023-06-07 13:20:00,1,345.45,344.75,eod,-0.6999999999999886,0.120706,-0.8207059999999886,-25852.23899999964,1.0,2023-06-07,345.6,345.65,345.3,0.0,344.75,344.9,344.7,0.0,1.0,2023,83.33333333333255,0.3813523300563588,0.2423726852535194,0.1389796448028394,0.3964285714285722,321.3285714285714,-1.0,344.5775,344.3666666666667,345.9572310950651,343.1977689049349,344.5775,0,9,2,6,0.74466485,0.7496259190156248,0.5946428571428582,1.3875000000000026
2023-06-09 10:30:00,2023-06-09 15:45:00,1,346.5,349.5,eod,3.0,0.12088,2.87912,90692.28,1.0,2023-06-09,347.0,347.05,346.5,0.0,349.5,349.5,349.5,0.0,1.0,2023,55.7142857142854,0.9570134093338538,0.9559139093107736,0.0010995000230802,0.4071428571428563,321.3285714285714,-1.0,345.6325,342.87,347.4858823986802,343.7791176013198,345.6325,1,10,4,6,0.78688306,0.8573520344035049,0.6107142857142844,1.4249999999999972
2023-06-19 09:05:00,2023-06-19 15:45:00,1,345.7,345.1,eod,-0.5999999999999659,0.120724,-0.720723999999966,-22702.805999998927,1.0,2023-06-19,345.5,345.8,345.4,0.0,345.1,345.1,345.1,0.0,1.0,2023,36.48648648648666,0.0321995029987078,0.1442295843765775,-0.1120300813778696,0.4178571428571526,321.3285714285714,-1.0,346.4875,345.9741666666667,347.38479124529886,345.5902087547012,346.4875,0,9,0,6,0.7609815,0.951075036075036,0.6267857142857289,1.462500000000034
2023-07-11 09:50:00,2023-07-11 15:45:00,1,336.8,338.85,eod,2.050000000000012,0.1202695,1.929730500000012,60786.51075000036,1.0,2023-07-11,336.95,337.0,336.75,0.0,338.85,338.85,338.85,0.0,1.0,2023,90.9999999999992,0.9440869459560872,0.686519983779785,0.2575669621763022,0.5392857142857191,331.5875,-1.0,334.6975,334.0191666666667,338.5792352332587,330.81576476674127,334.6975,1,9,1,7,0.7246024,0.8962581841206233,0.8089285714285788,1.887500000000017
2023-08-01 09:20:00,2023-08-01 15:45:00,1,350.0,352.35,eod,2.3500000000000227,0.1210705,2.2289295000000227,70211.27925000072,1.0,2023-08-01,350.55,350.65,349.9,0.0,352.35,352.35,352.35,0.0,1.0,2023,84.37499999999922,0.753429863821907,0.4325824816380389,0.3208473821838681,0.517857142857151,331.5875,-1.0,347.885,347.1191666666667,350.0990936127785,345.67090638722146,347.885,1,9,1,8,0.90427214,0.9780605158730158,0.7767857142857265,1.8125000000000284
2023-09-01 09:15:00,2023-09-01 14:00:00,1,335.35,337.75,pivot,2.3999999999999773,0.120193,2.2798069999999773,71813.92049999928,1.0,2023-09-01,335.8,335.9,335.25,0.0,337.9,337.95,337.65,0.0,1.0,2023,65.65656565656616,0.3025976781831332,0.1951641917190091,0.107433486464124,0.5142857142857095,336.3482142857143,1.0,334.72,334.2958333333333,335.85295143211204,333.587048567888,334.72,1,9,4,9,0.8052671,0.9710470847235552,0.7714285714285642,1.7999999999999832
2023-09-04 13:25:00,2023-09-04 15:45:00,1,339.6,340.75,eod,1.1499999999999773,0.1204105,1.0295894999999773,32432.069249999284,1.0,2023-09-04,339.55,339.6,339.45,0.0,340.75,340.75,340.75,0.0,1.0,2023,51.51515151515183,0.1506382063101909,0.1759954389504336,-0.0253572326402426,0.2464285714285665,340.4125,1.0,339.48,339.06666666666666,339.7815748141063,339.17842518589373,339.48,1,13,0,9,0.6303783,0.9193047508047508,0.3696428571428497,0.8624999999999827
2023-09-14 09:00:00,2023-09-14 15:15:00,1,337.4,340.3,eod,2.900000000000034,0.120331,2.7796690000000344,87559.57350000108,1.0,2023-09-14,337.15,337.5,337.1,0.0,340.3,340.35,340.0,0.0,1.0,2023,67.7966101694898,0.2900786868233354,0.168354754934542,0.1217239318887933,0.3285714285714383,333.8482142857143,-1.0,336.3,335.84583333333336,337.22508890048874,335.3749110995113,336.3,1,9,3,9,0.68243134,0.9840167147667148,0.4928571428571574,1.150000000000034
2023-10-24 13:05:00,2023-10-24 15:45:00,1,315.95,319.55,eod,3.6000000000000227,0.119065,3.4809350000000228,109649.45250000073,1.0,2023-10-24,315.75,315.95,315.5,0.0,319.55,319.55,319.55,0.0,1.0,2023,39.13043478260919,-0.0019215997368746,0.0532455516535848,-0.0551671513904595,0.4071428571428604,312.1839285714285,-1.0,316.325,316.2083333333333,317.4561382251964,315.1938617748036,316.325,1,13,1,10,0.79171324,0.972345238095238,0.6107142857142907,1.4250000000000114
2023-11-06 09:00:00,2023-11-06 15:45:00,1,324.8,335.3,eod,10.5,0.119803,10.380197,326976.20550000004,1.0,2023-11-06,323.75,324.8,323.45,0.0,335.3,335.3,335.3,0.0,1.0,2023,78.26086956521742,1.1859761676259382,0.5932393089147004,0.5927368587112377,0.7428571428571412,305.8678571428572,-1.0,320.365,319.6225,324.74258645353115,315.9874135464689,320.365,1,9,0,11,0.7749301,0.9316778707403708,1.1142857142857119,2.5999999999999943
2023-11-28 09:25:00,2023-11-28 15:45:00,1,335.65,338.4,eod,2.75,0.1202215,2.6297785,82838.02275,1.0,2023-11-28,336.0,336.0,335.6,0.0,338.4,338.4,338.4,0.0,1.0,2023,64.0776699029121,0.5633439469310701,0.4680834210834926,0.0952605258475775,0.5642857142857126,339.13928571428573,1.0,335.07000000000005,334.27000000000004,336.9019963227132,333.23800367728694,335.07000000000005,1,9,1,11,0.66333485,0.9493589428001192,0.8464285714285689,1.974999999999994
2023-12-20 09:00:00,2023-12-20 15:45:00,1,347.65,351.65,eod,4.0,0.120979,3.879021,122189.1615,1.0,2023-12-20,347.55,347.9,347.45,0.0,351.65,351.65,351.65,0.0,1.0,2023,86.90476190476278,0.8182014768427734,0.4706686807090885,0.3475327961336849,0.4357142857142792,348.4678571428572,1.0,345.15,344.43500000000006,347.80766022937206,342.4923397706279,345.15,1,9,2,12,0.7641252,0.9487506590631588,0.6535714285714188,1.5249999999999773
2023-12-27 11:00:00,2023-12-27 15:45:00,1,353.45,355.9,eod,2.4499999999999886,0.1212805,2.3287194999999885,73354.66424999964,1.0,2023-12-27,353.65,353.75,353.4,0.0,355.9,355.9,355.9,0.0,1.0,2023,66.66666666666615,0.3197478969387362,0.2201255157608147,0.0996223811779214,0.4500000000000008,355.7946428571429,1.0,352.75000000000006,352.1375,353.8583415775876,351.64165842241255,352.75000000000006,1,11,2,12,0.8517672,0.98522980940628,0.6750000000000012,1.5750000000000028
2023-12-28 11:15:00,2023-12-28 15:05:00,1,358.75,360.7,pivot,1.9499999999999889,0.1215835,1.8284164999999888,57595.11974999964,1.0,2023-12-28,358.8,359.0,358.7,0.0,361.1,361.15,360.7,0.0,1.0,2023,87.27272727272671,0.7559444005647151,0.6515117367344591,0.104432663830256,0.403571428571431,359.4553571428572,1.0,357.36,355.82,359.30465529348186,355.41534470651817,357.36,1,11,3,12,0.77751034,0.9386912368677076,0.6053571428571465,1.4125000000000085
2023-12-28 15:05:00,2023-12-28 15:45:00,1,360.7,362.7,eod,2.0,0.121702,1.878298,59166.387,1.0,2023-12-28,361.1,361.15,360.7,0.0,362.7,362.7,362.7,0.0,1.0,2023,86.66666666666603,0.5255097050664403,0.375117326961523,0.1503923781049173,0.3714285714285706,361.4821428571428,1.0,359.64,359.02833333333336,361.2878374983526,357.9921625016474,359.64,1,15,3,12,0.77976924,0.9267623324388032,0.5571428571428559,1.2999999999999972
2024-01-02 12:20:00,2024-01-02 15:45:00,1,360.55,363.8,eod,3.25,0.1217305,3.1282695,98540.48925,1.0,2024-01-02,360.35,360.7,360.25,0.0,363.8,363.8,363.8,0.0,0.0,2024,58.62068965517248,0.2116525685165129,0.2464820153131216,-0.0348294467966087,0.4642857142857183,361.8732142857143,1.0,360.4175,,361.3387548650159,359.4962451349841,360.4175,1,12,1,1,0.83630157,0.8982540237540237,0.6964285714285774,1.625000000000014
2024-02-16 12:20:00,2024-02-16 15:45:00,1,353.85,355.8,eod,1.9499999999999889,0.1212895,1.8287104999999888,57604.38074999964,1.0,2024-02-16,353.95,354.05,353.85,0.0,355.8,355.8,355.8,0.0,1.0,2024,48.6486486486484,0.1534258176349681,0.2110797750246014,-0.0576539573896333,0.2678571428571388,360.2660714285714,1.0,353.975,353.3491666666667,354.5576437026555,353.3923562973445,353.975,1,12,4,2,0.76275533,0.9582972582972582,0.4017857142857082,0.9374999999999858
2024-03-26 09:00:00,2024-03-26 11:25:00,1,375.65,378.9,pivot,3.25,0.1226365,3.1273635,98511.95025,1.0,2024-03-26,376.6,376.7,375.25,0.0,378.8,378.95,378.7,0.0,1.0,2024,79.8387096774195,0.7857031860120856,0.3884409222738929,0.3972622637381926,0.6178571428571493,377.9910714285714,1.0,373.4,372.8066666666667,375.9800856778881,370.8199143221119,373.4,1,9,1,3,0.60839665,0.9483180430680428,0.926785714285724,2.1625000000000227
2024-04-17 14:35:00,2024-04-17 15:20:00,1,357.5,354.65,eod,-2.8500000000000227,0.1213645,-2.971364500000023,-93597.98175000072,1.0,2024-04-17,357.3,357.55,357.2,0.0,354.65,354.75,354.35,0.0,1.0,2024,49.05660377358471,0.1340501025759408,0.1953517791862605,-0.0613016766103196,0.4142857142857232,382.1410714285714,1.0,357.54,357.19666666666666,358.6859769447904,356.39402305520963,357.54,0,14,2,4,0.7152916,0.780237706737707,0.6214285714285848,1.4500000000000313
2024-05-27 10:45:00,2024-05-27 15:45:00,1,368.4,371.75,eod,3.3500000000000227,0.1222045,3.2277955000000227,101675.55825000071,1.0,2024-05-27,368.15,368.55,368.1,0.0,371.75,371.75,371.75,0.0,1.0,2024,54.92957746478808,0.2675672694705895,0.2919256418210877,-0.0243583723504982,0.4571428571428514,364.7267857142857,-1.0,368.0625,367.25166666666667,368.645482350585,367.47951764941496,368.0625,1,10,0,5,0.73299277,0.9542587167734228,0.6857142857142771,1.5999999999999799
2024-06-12 14:15:00,2024-06-12 15:45:00,1,369.1,371.7,eod,2.599999999999966,0.122224,2.477775999999966,78049.94399999893,1.0,2024-06-12,369.0,369.1,368.95,0.0,371.7,371.7,371.7,0.0,1.0,2024,48.48484848484828,0.1327360953962397,0.1811695802587429,-0.0484334848625032,0.2428571428571493,370.0535714285714,1.0,369.1375,368.73083333333335,369.65240929203935,368.6225907079606,369.1375,1,14,2,6,0.81538546,0.8844203296703297,0.3642857142857239,0.8500000000000225
2024-06-28 11:55:00,2024-06-28 15:45:00,1,384.6,386.35,eod,1.75,0.1231285,1.6268715,51246.45225,1.0,2024-06-28,384.6,384.75,384.55,0.0,386.35,386.35,386.35,0.0,1.0,2024,53.191489361702736,0.1341500551188801,0.1958208082300515,-0.0616707531111714,0.3285714285714221,388.23928571428576,1.0,384.815,384.2883333333333,385.4400052633563,384.1899947366437,384.815,1,11,4,6,0.846873,0.9303454878454878,0.4928571428571331,1.1499999999999773
2024-07-23 14:45:00,2024-07-23 15:45:00,1,384.25,383.2,eod,-1.0500000000000114,0.1230235,-1.173023500000011,-36950.24025000036,1.0,2024-07-23,383.65,384.3,383.5,0.0,383.2,383.2,383.2,0.0,1.0,2024,44.44444444444444,0.090609307058969,0.1285909364358199,-0.0379816293768508,0.3392857142857143,398.8982142857143,1.0,384.15,383.9333333333333,384.6377445408072,383.6622554591928,384.15,0,14,1,7,0.6718325,0.8272402597402596,0.5089285714285714,1.1875
2024-07-31 12:30:00,2024-07-31 15:45:00,1,378.25,382.0,eod,3.75,0.1228075,3.6271925,114256.56375,1.0,2024-07-31,378.55,378.55,378.2,0.0,382.0,382.0,382.0,0.0,1.0,2024,75.55555555555824,0.2801930393673615,0.2316756409234142,0.0485173984439472,0.3071428571428579,398.8982142857143,1.0,377.8025,377.3066666666667,379.0149247128479,376.59007528715216,377.8025,1,12,2,7,0.77820337,0.9615515873015872,0.46071428571428685,1.0750000000000026
2024-08-28 09:20:00,2024-08-28 15:45:00,1,364.5,367.45,eod,2.9499999999999886,0.1219585,2.8280414999999888,89083.30724999965,1.0,2024-08-28,363.55,364.6,363.35,0.0,367.45,367.45,367.45,0.0,1.0,2024,32.824427480915915,-0.2415659441438151,-0.0698977028491125,-0.1716682412947026,0.7392857142857078,372.1464285714285,1.0,365.4575,365.4825,366.627419025527,364.2875809744731,365.4575,1,9,2,8,0.68495035,0.9497527750027748,1.1089285714285617,2.5874999999999773
2024-10-07 12:55:00,2024-10-07 15:45:00,1,347.2,349.25,eod,2.050000000000012,0.1208935,1.929106500000012,60766.85475000036,1.0,2024-10-07,347.2,347.25,347.05,0.0,349.25,349.25,349.25,0.0,1.0,2024,62.96296296296335,0.363239025690973,0.4008174241251873,-0.0375783984342142,0.3178571428571461,364.75714285714287,1.0,346.7925,345.50500000000005,347.6941213463588,345.89087865364127,346.7925,1,12,0,10,0.66932744,0.920546176046176,0.47678571428571914,1.1125000000000114
2024-10-23 11:00:00,2024-10-23 15:45:00,1,345.2,347.95,eod,2.75,0.1207945,2.6292055,82819.97325,1.0,2024-10-23,345.5,345.55,345.2,0.0,347.95,347.95,347.95,0.0,1.0,2024,69.87951807228899,0.3940809680958637,0.2756742056516246,0.118406762444239,0.5035714285714376,341.8214285714286,-1.0,344.6,344.14833333333337,345.783660690858,343.4163393091421,344.6,1,11,2,10,0.7776235,0.932397399985635,0.7553571428571564,1.7625000000000315
2024-10-29 12:55:00,2024-10-29 15:45:00,1,347.6,349.55,eod,1.9499999999999889,0.1209145,1.8290854999999888,57616.19324999964,1.0,2024-10-29,347.35,347.7,347.3,0.0,349.55,349.55,349.55,0.0,1.0,2024,33.33333333333333,-0.0128079995370171,0.0718492431165879,-0.0846572426536051,0.3285714285714342,349.40000000000003,1.0,347.89500000000004,347.6925,348.4780049197631,347.3119950802369,347.89500000000004,1,12,1,10,0.66091555,0.9066753246753246,0.49285714285715126,1.1500000000000197
2024-11-18 09:00:00,2024-11-18 13:35:00,1,324.3,327.55,eod,3.25,0.1195555,3.1304445,98609.00175,1.0,2024-11-18,324.75,324.8,323.9,0.0,327.55,327.7,327.4,0.0,1.0,2024,72.51908396946553,0.5535828014051276,0.1776515261639764,0.3759312752411512,0.7821428571428726,311.83392857142854,-1.0,321.96500000000003,321.1683333333333,324.6475164930458,319.28248350695424,321.96500000000003,1,9,0,11,0.8105301,0.9511091208627974,1.1732142857143089,2.737500000000054
2024-12-11 14:10:00,2024-12-11 15:45:00,1,322.85,324.05,eod,1.1999999999999886,0.119407,1.0805929999999886,34038.67949999964,1.0,2024-12-11,322.85,322.95,322.8,0.0,324.05,324.05,324.05,0.0,1.0,2024,53.19148936170289,0.0680526446421367,0.0826864381117009,-0.0146337934695641,0.3035714285714285,311.83392857142854,-1.0,322.85,322.6808333333333,323.16455900402406,322.535440995976,322.85,1,14,2,12,0.726296,0.9839984296749004,0.45535714285714274,1.0624999999999998
