entry_time,exit_time,direction,entry_px,exit_px,exit_reason,gross_pts,cost_pts,net_pts,net_krw,size_factor,exit_date,entry_close,entry_high,entry_low,entry_volume,exit_close,exit_high,exit_low,exit_volume,regime,year,entry_rsi,entry_macd,entry_macd_signal,entry_macd_hist,entry_atr,entry_supertrend,entry_supertrend_dir,entry_ma20,entry_ma60,entry_bb_upper,entry_bb_lower,entry_bb_middle,is_win,entry_hour,entry_dayofweek,entry_month,win_probability,entry_quality_score,net_krw_optimal
2025-10-20 10:25:00,2025-10-20 14:15:00,1,529.05,534.65,pivot,5.600000000000023,0.131911,5.468089000000023,172244.80350000074,1.0,2025-10-20,530.25,530.3,528.85,0.0,534.75,535.05,534.55,0.0,1.0,2025,78.86597938144362,0.719201250378319,0.3471916974234764,0.3720095529548425,1.4821428571428572,534.6410714285714,1.0,527.5899999999999,527.2158333333333,532.7770892350096,522.4029107649902,527.5899999999999,1,10,0,10,0.82931274,0.9200380175380174,172244.80350000074
2025-10-22 13:15:00,2025-10-22 15:45:00,1,538.8,543.35,eod,4.550000000000068,0.1324645,4.417535500000068,139152.36825000215,1.0,2025-10-22,539.15,539.3,538.75,0.0,543.35,543.35,543.35,0.0,1.0,2025,72.0,0.7501528433629119,0.4310939994895107,0.3190588438734011,0.8285714285714302,550.4910714285713,1.0,536.6925,535.3533333333332,539.177460021931,534.207539978069,536.6925,1,13,2,10,0.8135029,0.968827191814034,139152.36825000215
2025-10-24 09:45:00,2025-10-24 11:00:00,1,546.25,548.85,pivot,2.6000000000000227,0.132853,2.467147000000024,77715.13050000073,1.0,2025-10-24,546.6,546.95,546.1,0.0,549.05,549.55,548.55,0.0,1.0,2025,90.322580645161,2.002503410191366,1.5849040520096542,0.4175993581817119,1.9571428571428555,550.4910714285713,1.0,542.2175,540.5866666666667,549.8643276872742,534.5706723127257,542.2175,1,9,4,10,0.81416315,0.8647084107730564,77715.13050000076
2025-10-24 11:00:00,2025-10-24 15:45:00,1,548.85,551.45,eod,2.6000000000000227,0.133009,2.466991000000023,77710.21650000072,1.0,2025-10-24,549.05,549.55,548.55,0.0,551.45,551.45,551.45,0.0,1.0,2025,60.85106382978704,1.469696457871578,1.4276042035881058,0.042092254283472,1.3821428571428425,551.1232142857142,1.0,546.6674999999999,541.5366666666666,549.5373569549575,543.7976430450423,546.6674999999999,1,11,4,10,0.73598146,0.908599817665994,77710.21650000072
2025-10-29 12:45:00,2025-10-29 15:45:00,1,570.15,573.05,eod,2.8999999999999773,0.134296,2.7657039999999773,87119.67599999928,1.0,2025-10-29,570.5,570.7,570.05,0.0,573.05,573.05,573.05,0.0,1.0,2025,56.296296296296354,0.7075840363422685,0.8636235726324178,-0.1560395362901493,0.9571428571428636,553.3482142857142,-1.0,570.0175,566.6383333333334,571.0228933476258,569.0121066523743,570.0175,1,12,2,10,0.7982199,0.959315810823164,87119.67599999928
2025-10-30 10:25:00,2025-10-30 13:10:00,1,572.85,576.8,pivot,3.949999999999932,0.1344895,3.815510499999932,120188.58074999784,1.0,2025-10-30,573.0,573.65,572.3,0.0,575.0,577.65,574.35,0.0,1.0,2025,28.53260869565247,0.2069147393071944,1.431144168457326,-1.2242294291501317,2.471428571428557,553.3482142857142,-1.0,578.76,572.6658333333332,584.5612339879706,572.9587660120294,578.76,1,10,3,10,0.6917471,0.908673187923188,120188.58074999785
2025-11-03 10:15:00,2025-11-03 13:50:00,1,592.5,596.75,pivot,4.25,0.1356775,4.1143225,129601.15875,1.0,2025-11-03,593.0,593.05,592.35,0.0,597.55,597.6,596.75,0.0,1.0,2025,88.88888888888836,2.8334531786561,2.475825669048492,0.3576275096076085,1.260714285714276,553.3482142857142,-1.0,587.835,582.695,595.1408087915523,580.5291912084477,587.835,1,10,0,11,0.79165024,0.9093866966366968,129601.15875
2025-11-03 13:50:00,2025-11-03 15:45:00,1,596.75,598.95,eod,2.200000000000045,0.135871,2.0641290000000456,65020.06350000144,1.0,2025-11-03,597.55,597.6,596.75,0.0,598.95,598.95,598.95,0.0,1.0,2025,44.88636363636309,0.6291267798297895,0.7466801662651087,-0.1175533864353192,1.2178571428571476,553.3482142857142,-1.0,596.765,593.6258333333334,598.9346713293529,594.5953286706471,596.765,1,13,0,11,0.67323005,0.967522271029624,65020.06350000144
2025-11-05 13:15:00,2025-11-05 14:40:00,1,563.1,565.3,pivot,2.199999999999932,0.133852,2.066147999999932,65083.66199999785,1.0,2025-11-05,562.4,564.4,562.3,0.0,563.8,565.8,563.55,0.0,1.0,2025,48.03493449781664,1.6632922798144136,2.07881212000358,-0.4155198401891664,2.857142857142849,540.5517857142858,-1.0,563.87,561.0391666666667,570.6284956278697,557.1115043721303,563.87,1,13,2,11,0.7299762,0.8635509768009768,65083.661999997865
2025-11-06 10:30:00,2025-11-06 11:50:00,1,563.65,571.55,pivot,7.899999999999977,0.134056,7.765943999999977,244627.23599999928,1.0,2025-11-06,567.1,567.9,563.65,0.0,572.7,573.1,571.45,0.0,1.0,2025,43.157894736842174,-0.8307525755286633,0.1528564416929092,-0.9836090172215726,3.25,540.5517857142858,-1.0,570.795,567.1191666666667,580.3678178766302,561.2221821233697,570.795,1,10,3,11,0.8846273,0.9198943001443,244627.23599999928
2025-11-06 11:50:00,2025-11-06 13:30:00,1,571.55,574.5,pivot,2.950000000000045,0.1343815,2.815618500000045,88691.98275000144,1.0,2025-11-06,572.7,573.1,571.45,0.0,573.65,575.3,573.5,0.0,1.0,2025,62.735849056604096,0.7714885068475041,0.3198837574995654,0.4516047493479387,1.9214285714285613,540.5517857142858,-1.0,568.85,568.3625,573.6803862757411,564.019613724259,568.85,1,11,3,11,0.82989746,0.8915002775002775,88691.98275000142
2025-11-10 09:00:00,2025-11-10 09:45:00,1,565.4,568.6,pivot,3.200000000000045,0.13402,3.065980000000045,96578.37000000144,1.0,2025-11-10,564.35,568.35,564.2,0.0,569.0,569.35,566.9,0.0,1.0,2025,72.48322147651008,2.407219986618543,1.7560361358353385,0.6511838507832044,1.7821428571428766,575.8928571428571,1.0,559.7625,556.1008333333334,566.2854049868827,553.2395950131174,559.7625,1,9,0,11,0.66371477,0.830582584082584,96578.37000000142
2025-11-13 13:55:00,2025-11-13 15:45:00,1,589.85,592.0,eod,2.1499999999999773,0.1354555,2.0145444999999773,63458.15174999928,1.0,2025-11-13,590.0,590.35,589.65,0.0,592.0,593.0,591.8,0.0,1.0,2025,73.80952380952398,0.8471743068653268,0.5765558841767198,0.270618422688607,0.8785714285714253,592.0214285714285,1.0,588.1125,587.3225,590.7362528353142,585.4887471646857,588.1125,1,13,3,11,0.8653527,0.8679082741304104,63458.151749999284
2025-12-02 09:25:00,2025-12-02 15:45:00,1,561.25,565.45,eod,4.2000000000000455,0.133801,4.066199000000045,128085.26850000145,1.0,2025-12-02,562.25,562.25,561.1,0.0,565.45,565.45,565.45,0.0,1.0,2025,84.29752066115645,1.9895137806386167,1.2516434706787374,0.73787030995988,1.7214285714285649,546.3464285714285,-1.0,556.57,555.1633333333333,563.3289628599221,549.811037140078,556.57,1,9,1,12,0.6749827,0.9323933843933844,128085.26850000143
2025-12-03 10:00:00,2025-12-03 12:45:00,1,570.45,573.85,pivot,3.3999999999999773,0.134329,3.265670999999977,102868.63649999928,1.0,2025-12-03,571.55,571.75,570.3,0.0,574.4,574.5,573.65,0.0,1.0,2025,60.384615384615216,1.3249632431038665,0.837783644759277,0.4871795983445892,1.942857142857138,546.3464285714285,-1.0,567.605,566.0533333333333,571.7969597219014,563.4130402780986,567.605,1,10,2,12,0.87360346,0.9125396825396824,102868.63649999928
2025-12-05 09:15:00,2025-12-05 13:00:00,1,568.15,576.75,pivot,8.600000000000023,0.134347,8.465653000000023,266668.06950000074,1.0,2025-12-05,566.75,568.55,566.65,0.0,577.1,577.3,576.6,0.0,1.0,2025,41.59999999999998,0.1340625519457035,0.3772488579860735,-0.24318630604037,1.5035714285714252,546.3464285714285,-1.0,568.385,566.7266666666667,571.1693736883443,565.6006263116557,568.385,1,9,4,12,0.74348927,0.9845584415584416,266668.06950000074
2025-12-05 13:00:00,2025-12-05 15:45:00,1,576.75,580.4,eod,3.649999999999977,0.1347145,3.5152854999999774,110731.49324999929,1.0,2025-12-05,577.1,577.3,576.6,0.0,580.4,580.4,580.4,0.0,1.0,2025,78.48101265822916,0.903953883203144,0.8619444686786195,0.0420094145245244,0.6214285714285828,546.3464285714285,-1.0,575.4799999999999,572.6991666666668,577.1239362244082,573.8360637755916,575.4799999999999,1,13,4,12,0.79224616,0.9504459298871064,110731.49324999929
2025-12-08 11:50:00,2025-12-08 15:45:00,1,583.25,588.7,eod,5.4500000000000455,0.1351585,5.314841500000045,167417.50725000142,1.0,2025-12-08,582.85,583.25,582.75,0.0,588.7,588.7,588.7,0.0,1.0,2025,60.0,0.6462152034816881,0.4419776409311898,0.2042375625504983,0.8357142857142971,546.3464285714285,-1.0,581.365,580.2858333333334,583.3666046179585,579.3633953820415,581.365,1,11,0,12,0.6538698,0.9334917027417028,167417.50725000142
2025-12-17 11:25:00,2025-12-17 14:45:00,1,566.65,570.0,pivot,3.3500000000000227,0.1340995,3.2159005000000227,101300.86575000072,1.0,2025-12-17,567.9,567.9,566.55,0.0,570.45,570.6,569.75,0.0,1.0,2025,55.61224489795914,0.6060110006502555,0.6299683249526091,-0.0239573243023536,1.296428571428586,561.1767857142858,-1.0,566.775,565.3516666666667,568.8682221434198,564.6817778565802,566.775,1,11,2,12,0.7320965,0.9219770237932003,101300.86575000071
2025-12-17 14:45:00,2025-12-17 15:45:00,1,570.0,573.7,eod,3.7000000000000455,0.134311,3.5656890000000456,112319.20350000144,1.0,2025-12-17,570.45,570.6,569.75,0.0,573.7,573.7,573.7,0.0,1.0,2025,68.66666666666684,0.2644280589236132,-0.0449952091524624,0.3094232680760757,0.9678571428571476,561.1767857142858,-1.0,568.04,567.69,570.7333837052619,565.346616294738,568.04,1,14,2,12,0.8092594,0.9609759823509824,112319.20350000144
2025-12-19 12:40:00,2025-12-19 14:30:00,1,570.2,572.7,pivot,2.5,0.134287,2.365713,74519.9595,1.0,2025-12-19,571.0,571.2,569.85,0.0,572.25,572.75,572.0,0.0,1.0,2025,61.046511627906526,0.4442168038659702,0.3054250174704411,0.138791786395529,1.2178571428571314,560.8517857142856,-1.0,569.8225,569.255,571.3547755676731,568.2902244323269,569.8225,1,12,4,12,0.81885254,0.9438130203130202,74519.9595
2025-12-29 12:00:00,2025-12-29 15:45:00,1,603.05,605.35,eod,2.300000000000068,0.136252,2.1637480000000684,68158.06200000216,1.0,2025-12-29,603.1,603.15,602.85,0.0,605.35,605.35,605.35,0.0,1.0,2025,45.833333333333336,0.8264747395027143,1.0082703638752193,-0.1817956243725049,0.807142857142862,560.8517857142856,-1.0,602.8824999999999,597.8966666666666,604.6363754062149,601.1286245937849,602.8824999999999,1,12,0,12,0.6128824,0.9312590726267196,68158.06200000216
2025-12-30 09:15:00,2025-12-30 13:40:00,1,606.55,609.4,pivot,2.8500000000000227,0.1364785,2.713521500000023,85475.92725000072,1.0,2025-12-30,606.6,607.2,605.95,0.0,609.0,609.5,608.9,0.0,1.0,2025,66.44736842105235,0.3671437378808377,0.2145240130178509,0.1526197248629868,1.2607142857143083,560.8517857142856,-1.0,604.8625,604.3716666666667,607.0548011206542,602.6701988793457,604.8625,1,9,1,12,0.71782786,0.9921282051282052,85475.92725000072
2026-01-02 12:10:00,2026-01-02 15:45:00,1,619.1,625.65,eod,6.5499999999999545,0.1373425,6.412657499999955,201998.71124999857,1.0,2026-01-02,619.75,619.85,619.0,0.0,625.65,625.65,625.65,0.0,0.0,2026,67.0886075949368,2.2020649658546745,2.173235410049452,0.0288295558052227,0.9714285714285812,620.8821428571429,1.0,616.6175000000001,,619.74265683817,613.4923431618301,616.6175000000001,1,12,4,1,0.91990405,0.921388698719581,201998.71124999857
2026-01-05 10:15:00,2026-01-05 15:45:00,1,639.45,649.2,eod,9.75,0.1386595,9.6113405,302757.22575000004,1.0,2026-01-05,639.6,640.3,638.8,0.0,649.2,649.2,649.2,0.0,1.0,2026,42.3487544483987,2.9709054008429803,3.7352204904940094,-0.7643150896510291,2.392857142857151,648.0196428571429,1.0,639.8675,628.1991666666667,647.6444751256681,632.0905248743318,639.8675,1,10,0,1,0.8148939,0.8755574699526107,302757.22575000004
2026-01-06 12:10:00,2026-01-06 13:40:00,1,650.1,654.95,pivot,4.850000000000023,0.1391515,4.710848500000023,148391.72775000072,1.0,2026-01-06,649.9,650.35,649.65,0.0,656.55,656.7,654.1,0.0,1.0,2026,64.81481481481505,1.2179158777247494,0.8429136090020521,0.3750022687226972,1.0607142857143117,651.8482142857142,1.0,647.3675000000001,646.2158333333333,650.4382919431089,644.2967080568912,647.3675000000001,1,12,1,1,0.8794547,0.9277229437229436,148391.72775000072
2026-01-06 13:40:00,2026-01-06 15:15:00,1,654.95,659.8,pivot,4.849999999999909,0.1394425,4.710557499999909,148382.56124999712,1.0,2026-01-06,656.55,656.7,654.1,0.0,659.5,659.9,658.95,0.0,1.0,2026,88.15165876777246,1.8696495102184367,1.259044109724521,0.6106054004939161,1.303571428571453,657.3553571428573,1.0,650.365,646.7983333333334,655.0765870608036,645.6534129391964,650.365,1,13,1,1,0.8449031,0.932453812527342,148382.56124999712
2026-01-07 10:25:00,2026-01-07 11:15:00,1,666.75,669.75,pivot,3.0,0.140095,2.859905,90087.0075,1.0,2026-01-07,667.8,668.9,666.65,0.0,670.45,670.65,669.55,0.0,1.0,2026,37.53424657534235,1.4567588300388934,1.8937788537632607,-0.4370200237243673,2.778571428571443,677.7571428571428,1.0,668.4100000000001,659.9308333333333,674.4203945049485,662.3996054950517,668.4100000000001,1,10,2,1,0.8010674,0.9195012797659858,90087.00749999999
2026-01-07 11:15:00,2026-01-07 13:15:00,1,669.75,657.5,eod,-12.25,0.1398175,-12.3898175,-390279.25125,1.0,2026-01-07,670.45,670.65,669.55,0.0,657.5,659.4,657.45,0.0,1.0,2026,60.19417475728167,1.2058399366812864,1.1746734395397254,0.031166497141561,1.9357142857142955,677.7571428571428,1.0,667.595,663.0641666666667,670.6676124663352,664.5223875336649,667.595,0,11,2,1,0.70421416,0.8963988603415847,-390279.25125
2026-01-15 11:30:00,2026-01-15 14:10:00,1,687.8,693.7,pivot,5.900000000000091,0.141445,5.758555000000091,181394.4825000029,1.0,2026-01-15,687.8,688.3,687.55,0.0,694.1,694.25,693.25,0.0,1.0,2026,40.314136125654166,0.2404374614586686,0.4589555265637999,-0.2185180651051312,1.4857142857142824,693.9642857142857,1.0,688.785,686.4825,691.529966685562,686.0400333144379,688.785,1,11,3,1,0.641304,0.9618185703185702,181394.48250000286
2026-01-15 14:10:00,2026-01-15 15:45:00,1,693.7,698.0,eod,4.2999999999999545,0.141751,4.158248999999954,130984.84349999856,1.0,2026-01-15,694.1,694.25,693.25,0.0,698.0,698.0,698.0,0.0,1.0,2026,82.24852071006013,1.1927347635734122,0.7771956931096937,0.4155390704637185,0.942857142857138,695.1642857142857,1.0,690.2,689.14,693.8788155988152,686.5211844011849,690.2,1,14,3,1,0.8872913,0.9344116628985052,130984.84349999856
2026-01-21 13:40:00,2026-01-21 15:45:00,1,712.55,715.45,eod,2.900000000000091,0.14284,2.757160000000091,86850.54000000286,1.0,2026-01-21,712.1,712.75,712.0,0.0,715.45,715.45,715.45,0.0,1.0,2026,51.48936170212777,0.4272187408020045,0.0877639944987602,0.3394547463032442,1.617857142857125,719.3017857142858,1.0,710.345,709.3458333333333,713.538892197248,707.1511078027521,710.345,1,13,2,1,0.7520964,0.9567575759723592,86850.54000000286
2026-01-27 11:20:00,2026-01-27 15:45:00,1,734.05,744.2,eod,10.150000000000093,0.1443475,10.00565250000009,315178.0537500029,1.0,2026-01-27,735.55,735.65,733.9,0.0,744.2,744.2,744.2,0.0,1.0,2026,89.05472636815892,2.983429142777254,2.8106345122724443,0.1727946305048098,1.2357142857142986,710.5392857142856,-1.0,731.0125,724.22,736.1893589337348,725.8356410662653,731.0125,1,11,1,1,0.83720505,0.9412694968430262,315178.0537500029
2026-01-28 12:35:00,2026-01-28 15:45:00,1,753.6,760.5,eod,6.899999999999977,0.145423,6.754576999999977,212769.17549999928,1.0,2026-01-28,754.1,755.0,753.3,0.0,760.5,760.5,760.5,0.0,1.0,2026,41.87725631768961,-0.5697950172857418,-0.2870599226500844,-0.2827350946356574,1.9321428571428536,710.5392857142856,-1.0,755.505,753.8508333333334,760.2180166893336,750.7919833106664,755.505,1,12,2,1,0.77406764,0.937551837051837,212769.17549999928
2026-01-29 09:45:00,2026-01-29 12:35:00,1,757.9,767.65,pivot,9.75,0.1457665,9.6042335,302533.35525,1.0,2026-01-29,755.75,758.95,755.45,0.0,766.95,768.7,766.7,0.0,1.0,2026,43.4586466165413,-0.239643154569876,1.2759861821291634,-1.5156293366990394,4.453571428571446,710.5392857142856,-1.0,763.0875,758.5958333333333,774.1735687825121,752.0014312174878,763.0875,1,9,3,1,0.75865036,0.894094611528822,302533.35524999996
2026-01-30 09:15:00,2026-01-30 12:05:00,1,770.25,774.5,pivot,4.25,0.1463425,4.1036575,129265.21125,1.0,2026-01-30,771.15,773.2,769.7,0.0,775.35,775.9,773.7,0.0,1.0,2026,61.624649859943744,0.9299389969696676,0.5317080775182969,0.3982309194513708,2.4178571428571525,775.0767857142857,1.0,767.075,764.4166666666666,772.0880881330196,762.0619118669805,767.075,1,9,4,1,0.62054574,0.8825033212401634,129265.21125
2026-02-03 11:35:00,2026-02-03 15:25:00,1,762.15,779.85,pivot,17.700000000000045,0.14626,17.553740000000044,552942.8100000013,1.0,2026-02-03,760.6,762.5,760.2,0.0,780.4,780.4,779.65,0.0,1.0,2026,31.782945736434343,2.460006284675842,3.532739653392687,-1.072733368716845,2.1535714285714107,787.6,1.0,762.4649999999999,747.5200000000001,766.1673605554079,758.762639444592,762.4649999999999,1,11,1,2,0.65957,0.8693502918649978,552942.8100000013
2026-02-04 12:25:00,2026-02-04 13:45:00,1,784.05,786.95,pivot,2.900000000000091,0.14713,2.752870000000091,86715.40500000287,1.0,2026-02-04,784.85,785.3,783.9,0.0,786.8,787.75,786.55,0.0,1.0,2026,48.72979214780611,0.5673606161312819,0.7676758676433715,-0.2003152515120896,2.535714285714294,763.3017857142858,-1.0,783.9325,780.0841666666668,788.3612666095147,779.5037333904853,783.9325,1,12,2,2,0.6842945,0.8615803518377048,86715.40500000287
2026-02-04 13:45:00,2026-02-04 15:45:00,1,786.95,790.35,eod,3.3999999999999773,0.147319,3.2526809999999773,102459.45149999928,1.0,2026-02-04,786.8,787.75,786.55,0.0,790.35,790.35,790.35,0.0,1.0,2026,49.46236559139754,0.883042147117294,0.6896583023369903,0.1933838447803036,2.0107142857142923,763.3017857142858,-1.0,784.71,782.2616666666667,787.9532277615222,781.4667722384779,784.71,1,13,2,2,0.77200025,0.8769115312791782,102459.45149999928
2026-02-06 14:30:00,2026-02-06 15:45:00,1,738.0,748.6,eod,10.600000000000025,0.144598,10.455402000000024,329345.1630000007,1.0,2026-02-06,741.95,743.25,737.5,0.0,748.6,748.6,748.6,0.0,1.0,2026,49.53617810760667,-1.3341425190542395,-1.5211811230494885,0.1870386039952487,3.749999999999992,710.5571428571429,-1.0,739.855,739.7299999999999,747.9267766907954,731.7832233092047,739.855,1,14,4,2,0.8723702,0.9317472388722388,329345.16300000076
2026-02-12 14:30:00,2026-02-12 15:45:00,1,813.65,816.7,eod,3.050000000000068,0.1489105,2.9010895000000683,91384.31925000215,1.0,2026-02-12,813.35,814.05,812.45,0.0,816.7,816.7,816.7,0.0,1.0,2026,51.55038759689912,0.3023870602107763,0.1361842719153063,0.1662027882954699,1.5928571428571396,710.5571428571429,-1.0,812.105,811.4908333333334,814.8165542245214,809.3934457754787,812.105,1,14,3,2,0.8676435,0.9605773809523808,91384.31925000215
2026-02-13 10:30:00,2026-02-13 13:20:00,1,817.65,825.2,pivot,7.550000000000068,0.1492855,7.400714500000068,233122.50675000213,1.0,2026-02-13,819.65,819.75,816.9,0.0,825.1,825.9,824.1,0.0,1.0,2026,51.69712793733676,0.4704486171071949,0.0372376005334258,0.4332110165737691,3.296428571428578,827.0785714285713,1.0,816.275,814.2883333333333,824.1323130533082,808.4176869466918,816.275,1,10,4,2,0.8140092,0.9239775692144112,233122.50675000213
2026-02-19 11:10:00,2026-02-19 14:45:00,1,835.95,839.45,pivot,3.5,0.150262,3.349738,105516.747,1.0,2026-02-19,837.8,837.9,835.95,0.0,840.45,841.05,839.35,0.0,1.0,2026,44.53551912568304,1.3894010698604689,1.7782611422353785,-0.3888600723749096,2.2928571428571445,846.6964285714286,1.0,836.4675,828.5533333333333,841.1110325704788,831.8239674295212,836.4675,1,11,3,2,0.62366575,0.9011368957839546,105516.747
2026-02-20 09:00:00,2026-02-20 10:05:00,1,843.0,848.75,pivot,5.75,0.1507525,5.5992475,176376.29624999998,1.0,2026-02-20,845.65,845.8,840.7,0.0,849.2,850.0,848.45,0.0,1.0,2026,67.68060836501895,1.3879296670572785,0.929534520833893,0.4583951462233855,1.742857142857125,846.6964285714286,1.0,840.5300000000001,838.6141666666666,844.2034323539881,836.8565676460121,840.5300000000001,1,9,4,2,0.6069222,0.8555864968364965,176376.29624999998
2026-02-20 10:05:00,2026-02-20 15:45:00,1,848.75,859.6,eod,10.850000000000025,0.1512505,10.698749500000025,337010.60925000074,1.0,2026-02-20,849.2,850.0,848.45,0.0,859.6,859.6,859.6,0.0,1.0,2026,65.53398058252439,2.226295655190711,1.9182686814502568,0.3080269737404542,2.478571428571408,852.9428571428572,1.0,844.7225000000001,840.2608333333334,850.6558557555903,838.7891442444098,844.7225000000001,1,10,4,2,0.71742755,0.8851062719959778,337010.6092500008
2026-02-24 10:30:00,2026-02-24 15:45:00,1,874.5,887.2,eod,12.700000000000044,0.152851,12.547149000000044,395235.1935000015,1.0,2026-02-24,876.0,876.2,873.7,0.0,887.2,887.2,887.2,0.0,1.0,2026,80.49209138840058,2.704038245916081,1.2278267564528549,1.476211489463226,3.1214285714285745,882.4071428571428,1.0,865.5024999999999,864.2766666666666,876.6988563150032,854.3061436849966,865.5024999999999,1,10,1,2,0.731419,0.9344834471084468,395235.1935000014
2026-02-26 10:25:00,2026-02-26 14:50:00,1,921.9,940.6,pivot,18.700000000000045,0.155875,18.544125000000044,584139.9375000014,1.0,2026-02-26,918.2,922.55,918.1,0.0,938.25,940.9,938.1,0.0,1.0,2026,42.1465968586387,3.264226421643229,4.220057338700221,-0.955830917056992,4.299999999999987,935.6910714285716,1.0,922.315,912.4433333333334,932.7037135110928,911.926286488907,922.315,1,10,3,2,0.909101,0.9458296703296702,584139.9375000014
2026-02-26 14:50:00,2026-02-26 15:45:00,1,940.6,946.85,eod,6.25,0.1566235,6.0933765,191941.35975,1.0,2026-02-26,938.25,940.9,938.1,0.0,946.85,946.85,946.85,0.0,1.0,2026,66.19385342789604,2.604136521470423,1.8695484261606348,0.7345880953097881,2.2749999999999773,942.9821428571428,1.0,932.4875,928.7333333333332,939.8145138237408,925.1604861762592,932.4875,1,14,3,2,0.8073741,0.9115330919080916,191941.35975
2026-02-27 10:05:00,2026-02-27 14:30:00,1,924.75,949.55,pivot,24.799999999999955,0.156229,24.643770999999955,776278.7864999985,1.0,2026-02-27,921.8,927.65,921.65,0.0,951.85,951.9,949.5,0.0,1.0,2026,45.87570621468917,-2.877154541720529,-1.4330304467335455,-1.4441240949869831,5.674999999999995,950.3,1.0,933.54,933.3783333333332,948.4476666957006,918.6323333042992,933.54,1,10,4,2,0.9517258,0.9384792429792428,776278.7864999985
2026-03-05 11:50:00,2026-03-05 14:45:00,1,841.35,844.6,pivot,3.25,0.1505785,3.0994215,97631.77725,1.0,2026-03-05,835.9,842.7,835.1,0.0,847.7,847.7,843.15,0.0,1.0,2026,54.58468176914775,2.7837785572230587,3.9101137994450426,-1.126335242221984,6.564285714285712,815.7946428571429,-1.0,837.0725,812.2741666666666,848.4317288005541,825.7132711994459,837.0725,1,11,3,3,0.6241164,0.8472327394827395,97631.77725
